doi,pmcid,ncbi_pdf_url,alt_pdf_url
https://doi.org/10.1136/bmjopen-2016-011035,PMC5318554,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5318554/pdf/,
https://doi.org/10.1007/s00425-020-03536-6,PMC7778631,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7778631/pdf/,
https://doi.org/10.5808/gi.22067,PMC9847377,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9847377/pdf/,
https://doi.org/10.3390/v13081636,PMC8402633,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8402633/pdf/,
https://doi.org/10.3389/fimmu.2013.00076,PMC3608903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3608903/pdf/,
https://doi.org/10.3389/fpls.2022.876779,PMC9723157,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9723157/pdf/,
https://doi.org/10.1038/s41598-017-18457-w,PMC5772060,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5772060/pdf/,
https://doi.org/10.1186/1472-6750-7-39,PMC1929069,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1929069/pdf/,
https://doi.org/10.1371/journal.pone.0072613,PMC3742669,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3742669/pdf/,
https://doi.org/10.1186/s12870-020-2304-y,PMC7059400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7059400/pdf/,
https://doi.org/10.1007/s00439-014-1500-y,PMC4291519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4291519/pdf/,
https://doi.org/10.1093/nar/gks969,PMC3531206,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3531206/pdf/,
https://doi.org/10.3390/md17050309,PMC6562975,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6562975/pdf/,
https://doi.org/10.1038/s41598-018-28199-y,PMC6026146,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6026146/pdf/,
https://doi.org/10.1038/srep32846,PMC5011774,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5011774/pdf/,
https://doi.org/10.1038/s41559-022-01740-z,PMC9262712,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9262712/pdf/,
https://doi.org/10.1038/s41467-022-35043-5,PMC9729304,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9729304/pdf/,
https://doi.org/10.1186/1479-5868-11-75,PMC4072610,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4072610/pdf/,
https://doi.org/10.1038/s41598-019-46668-w,PMC6629994,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6629994/pdf/,
https://doi.org/10.3389/fnins.2019.00829,PMC6694778,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6694778/pdf/,
https://doi.org/10.26633/RPSP.2023.3,PMC9910314,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9910314/pdf/,
https://doi.org/10.1371/journal.pone.0087353,PMC3909097,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3909097/pdf/,
https://doi.org/10.3389/fimmu.2018.01259,PMC5994560,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5994560/pdf/,
https://doi.org/10.1371/journal.pcbi.1000316,PMC2646137,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2646137/pdf/,
https://doi.org/10.1038/s41598-022-17443-1,PMC9338925,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9338925/pdf/,
https://doi.org/10.1371/journal.pone.0082443,PMC3862674,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3862674/pdf/,
https://doi.org/10.3724/abbs.2022176,PMC10157544,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10157544/pdf/,
https://doi.org/10.1186/s12864-016-2959-9,PMC4997766,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4997766/pdf/,
https://doi.org/10.1080/22221751.2022.2149353,PMC9793938,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9793938/pdf/,
https://doi.org/10.1186/s12906-022-03759-y,PMC9647984,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9647984/pdf/,
https://doi.org/10.1093/nar/gkt201,PMC3643605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3643605/pdf/,
https://doi.org/10.1021/jacs.2c08636,PMC10119929,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10119929/pdf/,
https://doi.org/10.3390/microorganisms9020388,PMC7918633,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7918633/pdf/,
https://doi.org/10.1073/pnas.2122227119,PMC9335344,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9335344/pdf/,
https://doi.org/10.1038/s41467-020-16223-7,PMC7221086,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7221086/pdf/,
https://doi.org/10.1111/hae.14206,PMC7898705,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7898705/pdf/,
https://doi.org/10.1128/genomeA.01523-15,PMC4691660,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4691660/pdf/,
https://doi.org/10.1186/s12974-019-1527-z,PMC6700800,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6700800/pdf/,
https://doi.org/10.1371/journal.pone.0194613,PMC5854438,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5854438/pdf/,
https://doi.org/10.1371/journal.pone.0241869,PMC7652309,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7652309/pdf/,
https://doi.org/10.1371/journal.ppat.1007620,PMC6464244,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464244/pdf/,
https://doi.org/10.1016/j.isci.2019.10.030,PMC6889591,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889591/pdf/,
https://doi.org/10.2147/DDDT.S344052,PMC8713712,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8713712/pdf/,
https://doi.org/10.1177/2329048X20939003,PMC7359642,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359642/pdf/,
https://doi.org/10.1038/s41418-018-0058-y,PMC6113216,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6113216/pdf/,
https://doi.org/10.3389/fcimb.2022.945152,PMC9280153,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9280153/pdf/,
https://doi.org/10.1038/s41598-020-78487-9,PMC7722846,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7722846/pdf/,
https://doi.org/10.1016/j.neurobiolaging.2022.07.004,PMC9583241,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583241/pdf/,
https://doi.org/10.3389/fcell.2020.00708,PMC7411154,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7411154/pdf/,
https://doi.org/10.3390/ijms150813333,PMC4159797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4159797/pdf/,
https://doi.org/10.3390/v14020181,PMC8878043,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8878043/pdf/,
https://doi.org/10.7554/eLife.03653,PMC4145799,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4145799/pdf/,
https://doi.org/10.1371/journal.pone.0121609,PMC4370414,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4370414/pdf/,
https://doi.org/10.3389/fpls.2019.00886,PMC6629957,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6629957/pdf/,
https://doi.org/10.1084/jem.191.11.1819,PMC2213522,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2213522/pdf/,
https://doi.org/10.3389/fonc.2020.00298,PMC7064558,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7064558/pdf/,
https://doi.org/10.1186/1471-2105-6-90,PMC1090557,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1090557/pdf/,
https://doi.org/10.1016/j.jsps.2021.12.009,PMC8802128,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802128/pdf/,
https://doi.org/10.1186/1471-2164-9-127,PMC2362128,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2362128/pdf/,
https://doi.org/10.1186/s12284-022-00603-2,PMC9633910,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9633910/pdf/,
https://doi.org/10.18632/oncotarget.5530,PMC4741898,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4741898/pdf/,
https://doi.org/10.1007/s10858-022-00406-z,PMC9712348,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9712348/pdf/,
https://doi.org/10.1371/journal.pone.0099101,PMC4049602,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049602/pdf/,
https://doi.org/10.3390/nu14142843,PMC9318283,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9318283/pdf/,
https://doi.org/10.1038/s41467-022-29502-2,PMC9018835,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9018835/pdf/,
https://doi.org/10.3390/cancers15010296,PMC9818450,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9818450/pdf/,
https://doi.org/10.1186/gb-2004-5-4-r27,PMC395786,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC395786/pdf/,
https://doi.org/10.1590/1516-3180.2017.0347020118,PMC9907737,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9907737/pdf/,
https://doi.org/10.1038/s41598-017-11699-8,PMC5610236,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5610236/pdf/,
https://doi.org/10.7554/eLife.53672,PMC7065911,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7065911/pdf/,
https://doi.org/10.1107/s1600536812018302,PMC3344663,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3344663/pdf/,
https://doi.org/10.2478/raon-2021-0002,PMC8042823,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8042823/pdf/,
https://doi.org/10.1534/genetics.117.300305,PMC5669627,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5669627/pdf/,
https://doi.org/10.1007/s10875-022-01378-3,PMC9616699,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9616699/pdf/,
https://doi.org/10.1128/genomeA.01054-17,PMC5722055,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722055/pdf/,
https://doi.org/10.2807/1560-7917.ES.2020.25.37.1900670,PMC7502883,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7502883/pdf/,
https://doi.org/10.1093/nar/gkm558,PMC2034487,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2034487/pdf/,
https://doi.org/10.1093/nar/gkt656,PMC3799430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3799430/pdf/,
https://doi.org/10.1080/23802359.2021.1934167,PMC8183557,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183557/pdf/,
https://doi.org/10.3347/kjp.2021.59.1.35,PMC7939967,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7939967/pdf/,
https://doi.org/10.1186/s13071-019-3524-6,PMC6545031,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6545031/pdf/,
https://doi.org/10.3390/molecules27092834,PMC9100660,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9100660/pdf/,
https://doi.org/10.3390/ijms24043200,PMC9965628,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9965628/pdf/,
https://doi.org/10.1136/bmjopen-2015-008581,PMC4679833,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4679833/pdf/,
https://doi.org/10.1002/advs.201903783,PMC7175256,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7175256/pdf/,
https://doi.org/10.1155/2022/7938733,PMC8846992,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8846992/pdf/,
https://doi.org/10.1080/15502783.2022.2108683,PMC9364731,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9364731/pdf/,
https://doi.org/10.1371/journal.pone.0213572,PMC6481816,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6481816/pdf/,
https://doi.org/10.3389/fpubh.2019.00247,PMC6743417,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6743417/pdf/,
https://doi.org/10.1093/hmg/ddx372,PMC5886095,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5886095/pdf/,
https://doi.org/10.1016/j.sjbs.2021.03.048,PMC8241589,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8241589/pdf/,
https://doi.org/10.1371/journal.pone.0160314,PMC5072831,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072831/pdf/,
https://doi.org/10.4102/safp.v64i1.5544,PMC9575339,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9575339/pdf/,
https://doi.org/10.1186/s12885-016-2899-4,PMC5120489,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5120489/pdf/,
https://doi.org/10.1038/s41598-017-10738-8,PMC5605518,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5605518/pdf/,
https://doi.org/10.1093/ije/dyv307,PMC4795563,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4795563/pdf/,
https://doi.org/10.1021/acs.jmedchem.2c00515,PMC9620236,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9620236/pdf/,
https://doi.org/10.1007/s11010-021-04336-6,PMC8783769,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8783769/pdf/,
https://doi.org/10.1371/journal.pgen.0020005,PMC1359073,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359073/pdf/,
https://doi.org/10.1107/S2052252520007241,PMC7340252,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340252/pdf/,
https://doi.org/10.1038/s41467-021-24583-x,PMC8292380,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8292380/pdf/,
https://doi.org/10.1371/journal.pone.0012155,PMC2921381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2921381/pdf/,
https://doi.org/10.1111/crj.13592,PMC10113281,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10113281/pdf/,
https://doi.org/10.1371/journal.pone.0036317,PMC3358325,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3358325/pdf/,
https://doi.org/10.1002/ece3.6195,PMC7246218,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7246218/pdf/,
https://doi.org/10.5423/PPJ.OA.02.2018.0027,PMC6200038,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6200038/pdf/,
https://doi.org/10.1186/s13059-018-1559-1,PMC6193309,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6193309/pdf/,
https://doi.org/10.1016/j.ijpx.2022.100152,PMC9823139,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9823139/pdf/,
https://doi.org/10.1371/journal.pntd.0004534,PMC4825996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4825996/pdf/,
https://doi.org/10.3390/ma15186189,PMC9501390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9501390/pdf/,
https://doi.org/10.24272/j.issn.2095-8137.2018.010,PMC5968862,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5968862/pdf/,
https://doi.org/10.3389/fphar.2022.760308,PMC9086452,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9086452/pdf/,
https://doi.org/10.1161/JAHA.117.007759,PMC5779063,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5779063/pdf/,
https://doi.org/10.1038/cdd.2011.16,PMC3178436,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3178436/pdf/,
https://doi.org/10.5732/cjc.010.10566,PMC3941915,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3941915/pdf/,
https://doi.org/10.1007/s00280-016-3186-4,PMC5114336,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5114336/pdf/,
https://doi.org/10.1016/j.btre.2020.e00462,PMC7251540,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251540/pdf/,
https://doi.org/10.2147/OTT.S179844,PMC6254541,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6254541/pdf/,
https://doi.org/10.1186/s12936-021-03620-6,PMC7885591,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7885591/pdf/,
https://doi.org/10.1136/bmjopen-2019-034680,PMC7044921,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7044921/pdf/,
https://doi.org/10.1007/s12140-023-09399-4,PMC9911938,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9911938/pdf/,
https://doi.org/10.1002/cre2.592,PMC9209804,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9209804/pdf/,
https://doi.org/10.1136/ip-2022-044598,PMC9887354,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9887354/pdf/,
https://doi.org/10.3389/fgene.2019.00511,PMC6582231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6582231/pdf/,
https://doi.org/10.1155/2018/9616574,PMC6304624,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6304624/pdf/,
https://doi.org/10.3390/molecules24203709,PMC6832375,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6832375/pdf/,
https://doi.org/10.1186/s12879-015-1103-9,PMC4557757,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4557757/pdf/,
https://doi.org/10.3389/fpls.2022.908649,PMC9554711,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9554711/pdf/,
https://doi.org/10.1007/s11689-009-9033-8,PMC3164006,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3164006/pdf/,
https://doi.org/10.4251/wjgo.v6.i6.156,PMC4058723,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4058723/pdf/,
https://doi.org/10.3390/metabo12100936,PMC9607257,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9607257/pdf/,
https://doi.org/10.3897/mycokeys.83.68926,PMC8397698,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8397698/pdf/,
https://doi.org/10.7150/ijbs.75577,PMC9379418,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9379418/pdf/,
https://doi.org/10.1002/ecy.3881,PMC10078568,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10078568/pdf/,
https://doi.org/10.1038/s41598-019-49944-x,PMC6754429,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6754429/pdf/,
https://doi.org/10.1002/advs.202004168,PMC8188187,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8188187/pdf/,
https://doi.org/10.1186/s13073-018-0593-7,PMC6234625,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6234625/pdf/,
https://doi.org/10.1183/16000617.0021-2017,PMC9488840,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9488840/pdf/,
https://doi.org/10.1155/2016/4169587,PMC4736913,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4736913/pdf/,
https://doi.org/10.1016/j.jarmap.2021.100350,PMC9764344,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9764344/pdf/,
https://doi.org/10.1038/s41598-021-92069-3,PMC8209030,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8209030/pdf/,
https://doi.org/10.3390/biomedicines10010145,PMC8773439,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8773439/pdf/,
https://doi.org/10.3390/ijms21113940,PMC7312458,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7312458/pdf/,
https://doi.org/10.1002/jmv.28057,PMC9539037,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9539037/pdf/,
https://doi.org/10.1186/s12915-022-01380-6,PMC9392322,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9392322/pdf/,
https://doi.org/10.1002/lrh2.10333,PMC9576233,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9576233/pdf/,
https://doi.org/10.1093/gbe/evw203,PMC5630864,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5630864/pdf/,
https://doi.org/10.3390/ph15030355,PMC8953593,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953593/pdf/,
https://doi.org/10.3390/ijms222413314,PMC8703959,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8703959/pdf/,
https://doi.org/10.1186/s40101-020-00244-8,PMC7667821,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667821/pdf/,
https://doi.org/10.1038/s41437-018-0167-x,PMC6781145,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6781145/pdf/,
https://doi.org/10.1074/jbc.M115.643072,PMC4432287,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4432287/pdf/,
https://doi.org/10.1192/bjo.2021.1026,PMC8612016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8612016/pdf/,
https://doi.org/10.3389/fpsyt.2020.601779,PMC7710605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7710605/pdf/,
https://doi.org/10.1107/s1600536810012584,PMC2979070,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2979070/pdf/,
https://doi.org/10.1371/journal.pgen.1009044,PMC7546476,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7546476/pdf/,
https://doi.org/10.1038/srep33396,PMC5022050,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5022050/pdf/,
https://doi.org/10.1080/23802359.2021.1966330,PMC8382010,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8382010/pdf/,
https://doi.org/10.1111/tpj.16063,PMC10107253,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10107253/pdf/,
https://doi.org/10.1371/journal.pgen.1004593,PMC4154679,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4154679/pdf/,
https://doi.org/10.3389/fendo.2020.628079,PMC7933662,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7933662/pdf/,
https://doi.org/10.3390/ani13040622,PMC9951672,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951672/pdf/,
https://doi.org/10.1093/nar/gky781,PMC6212794,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6212794/pdf/,
https://doi.org/10.1186/1465-9921-13-37,PMC3441247,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3441247/pdf/,
https://doi.org/10.2471/BLT.22.010922,PMC9421548,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9421548/pdf/,
https://doi.org/10.1261/rna.065623.118,PMC6573783,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6573783/pdf/,
https://doi.org/10.1186/1471-2164-15-922,PMC4223845,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4223845/pdf/,
https://doi.org/10.1371/journal.pbio.2002039,PMC5728490,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5728490/pdf/,
https://doi.org/10.1371/journal.pcbi.1004368,PMC4624691,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624691/pdf/,
https://doi.org/10.3390/jcm10091994,PMC8124634,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8124634/pdf/,
https://doi.org/10.1002/lom3.10475,PMC9304221,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9304221/pdf/,
https://doi.org/10.3389/fpls.2022.1000024,PMC9714362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9714362/pdf/,
https://doi.org/10.1177/2055102919897382,PMC7005976,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7005976/pdf/,
https://doi.org/10.1186/s13148-022-01342-3,PMC9520844,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9520844/pdf/,
https://doi.org/10.1083/jcb.202112024,PMC8931539,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8931539/pdf/,
https://doi.org/10.4102/phcfm.v12i1.2266,PMC7479669,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7479669/pdf/,
https://doi.org/10.1038/s41598-023-31154-1,PMC10039930,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10039930/pdf/,
https://doi.org/10.1038/tp.2017.8,PMC5438037,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5438037/pdf/,
https://doi.org/10.3897/zookeys.721.21747,PMC5740451,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5740451/pdf/,
https://doi.org/10.1186/s13059-021-02437-5,PMC8353616,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8353616/pdf/,
https://doi.org/10.1016/j.bbi.2022.04.013,PMC9013695,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9013695/pdf/,
https://doi.org/10.1021/acsomega.0c04213,PMC7745405,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7745405/pdf/,
https://doi.org/10.1186/s13002-016-0097-8,PMC4912702,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4912702/pdf/,
https://doi.org/10.3389/fneur.2023.1055456,PMC10017537,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10017537/pdf/,
https://doi.org/10.1212/01.NXG.0000464294.88607.dd,PMC4821084,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4821084/pdf/,
https://doi.org/10.1371/journal.pone.0097415,PMC4016317,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4016317/pdf/,
https://doi.org/10.1007/s10822-016-9950-z,PMC5206264,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5206264/pdf/,
https://doi.org/10.3390/jof9020199,PMC9963349,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9963349/pdf/,
https://doi.org/10.1098/rsos.170233,PMC5493918,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5493918/pdf/,
https://doi.org/10.3390/ijms232112903,PMC9654127,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9654127/pdf/,
https://doi.org/10.1007/s00330-007-0731-x,PMC3252017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3252017/pdf/,
https://doi.org/10.1097/MD.0000000000025709,PMC8202555,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8202555/pdf/,
https://doi.org/10.1002/anie.202010790,PMC7756900,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756900/pdf/,
https://doi.org/10.1371/journal.pone.0123228,PMC4388477,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4388477/pdf/,
https://doi.org/10.1534/genetics.119.302415,PMC6893388,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6893388/pdf/,
https://doi.org/10.1210/js.2018-00077,PMC6041779,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6041779/pdf/,
https://doi.org/10.1186/s12863-017-0534-2,PMC5521107,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5521107/pdf/,
https://doi.org/10.1016/j.ynstr.2021.100369,PMC8326231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8326231/pdf/,
https://doi.org/10.1038/srep29406,PMC4942690,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4942690/pdf/,
https://doi.org/10.1038/s41396-020-00885-8,PMC8163842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8163842/pdf/,
https://doi.org/10.1177/1740774510373494,PMC2917849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2917849/pdf/,
https://doi.org/10.1155/2018/1252849,PMC6077667,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6077667/pdf/,
https://doi.org/10.1016/j.jbc.2022.102815,PMC9843442,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9843442/pdf/,
https://doi.org/10.3389/fmicb.2018.00811,PMC5996889,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5996889/pdf/,
https://doi.org/10.1126/sciadv.aba5147,PMC7220272,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220272/pdf/,
https://doi.org/10.1038/s41467-018-07719-4,PMC6294006,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6294006/pdf/,
